name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link
7th West,110,10152801,65,15,1,77.13830733904072,1,29,,residential,6,"LINESTRING (-109.5714126 37.2837447, -109.5713788 37.2830515)",auto;bike;walk,1,0
Willow,111,10152857,13,57,1,128.09166614095554,1,29,,residential,6,"LINESTRING (-109.5683662 37.2832676, -109.5669202 37.2833253)",auto;bike;walk,1,0
Willow,112,10152857,57,13,1,128.09166614095554,1,29,,residential,6,"LINESTRING (-109.5669202 37.2833253, -109.5683662 37.2832676)",auto;bike;walk,1,0
Willow,113,10152857,57,66,1,135.8504066800382,1,29,,residential,6,"LINESTRING (-109.5669202 37.2833253, -109.5653887 37.2834136)",auto;bike;walk,1,0
Willow,114,10152857,66,57,1,135.8504066800382,1,29,,residential,6,"LINESTRING (-109.5653887 37.2834136, -109.5669202 37.2833253)",auto;bike;walk,1,0
6th West,115,10153207,32,27,1,82.00517384253747,1,29,,residential,6,"LINESTRING (-109.5694176 37.2789758, -109.5695476 37.279706)",auto;bike;walk,1,0
6th West,116,10153207,27,32,1,82.00517384253747,1,29,,residential,6,"LINESTRING (-109.5695476 37.279706, -109.5694176 37.2789758)",auto;bike;walk,1,0
6th West,117,10153207,27,67,1,85.02717748805226,1,29,,residential,6,"LINESTRING (-109.5695476 37.279706, -109.5696165 37.2804687)",auto;bike;walk,1,0
6th West,118,10153207,67,27,1,85.02717748805226,1,29,,residential,6,"LINESTRING (-109.5696165 37.2804687, -109.5695476 37.279706)",auto;bike;walk,1,0
6th West,119,10153207,67,55,1,107.60512621933609,1,29,,residential,6,"LINESTRING (-109.5696165 37.2804687, -109.5697171 37.2814331)",auto;bike;walk,1,0
6th West,120,10153207,55,67,1,107.60512621933609,1,29,,residential,6,"LINESTRING (-109.5697171 37.2814331, -109.5696165 37.2804687)",auto;bike;walk,1,0
6th West,121,10153207,55,19,1,106.3203918817797,1,29,,residential,6,"LINESTRING (-109.5697171 37.2814331, -109.5698132 37.2823862)",auto;bike;walk,1,0
6th West,122,10153207,19,55,1,106.3203918817797,1,29,,residential,6,"LINESTRING (-109.5698132 37.2823862, -109.5697171 37.2814331)",auto;bike;walk,1,0
6th West,123,10153207,19,14,1,89.00647380768379,1,29,,residential,6,"LINESTRING (-109.5698132 37.2823862, -109.5698717 37.2831853)",auto;bike;walk,1,0
6th West,124,10153207,14,19,1,89.00647380768379,1,29,,residential,6,"LINESTRING (-109.5698717 37.2831853, -109.5698132 37.2823862)",auto;bike;walk,1,0
Main Street,125,10153349,55,51,1,134.7452046791226,1,40,,primary,3,"LINESTRING (-109.5697171 37.2814331, -109.5681977 37.2815162)",auto;bike;walk,1,0
Main Street,126,10153349,51,55,1,134.7452046791226,1,40,,primary,3,"LINESTRING (-109.5681977 37.2815162, -109.5697171 37.2814331)",auto;bike;walk,1,0
Larkspur,127,10153457,27,49,1,134.44208499634908,1,29,,residential,6,"LINESTRING (-109.5695476 37.279706, -109.5680318 37.2797906)",auto;bike;walk,1,0
Larkspur,128,10153457,49,27,1,134.44208499634908,1,29,,residential,6,"LINESTRING (-109.5680318 37.2797906, -109.5695476 37.279706)",auto;bike;walk,1,0
Larkspur,129,10153457,49,59,1,129.81581222453548,1,29,,residential,6,"LINESTRING (-109.5680318 37.2797906, -109.5665715 37.279904)",auto;bike;walk,1,0
Larkspur,130,10153457,59,49,1,129.81581222453548,1,29,,residential,6,"LINESTRING (-109.5665715 37.279904, -109.5680318 37.2797906)",auto;bike;walk,1,0
Mission Road,131,10153487,137,12,1,170.52824164333464,1,39,,primary,3,"LINESTRING (-109.5306 37.2846293, -109.532526 37.2845686)",auto;bike;walk,1,0
Mission Road,132,10153487,12,137,1,170.52824164333464,1,39,,primary,3,"LINESTRING (-109.532526 37.2845686, -109.5306 37.2846293)",auto;bike;walk,1,0
Mission Road,133,10153487,12,68,1,1001.4578143334762,1,39,,primary,3,"LINESTRING (-109.532526 37.2845686, -109.5388943 37.2843692, -109.5395201 37.2843985, -109.540413 37.2845218, -109.5410704 37.2846789, -109.5418563 37.2849437, -109.5426325 37.2852909, -109.5434651 37.2857066)",auto;bike;walk,1,0
Mission Road,134,10153487,68,12,1,1001.4578143334761,1,39,,primary,3,"LINESTRING (-109.5434651 37.2857066, -109.5426325 37.2852909, -109.5418563 37.2849437, -109.5410704 37.2846789, -109.540413 37.2845218, -109.5395201 37.2843985, -109.5388943 37.2843692, -109.532526 37.2845686)",auto;bike;walk,1,0
Mission Road,135,10153487,68,46,1,206.56871237318384,1,39,,primary,3,"LINESTRING (-109.5434651 37.2857066, -109.5452492 37.2866011, -109.5454386 37.2866994)",auto;bike;walk,1,0
Mission Road,136,10153487,46,68,1,206.56871237318384,1,39,,primary,3,"LINESTRING (-109.5454386 37.2866994, -109.5452492 37.2866011, -109.5434651 37.2857066)",auto;bike;walk,1,0
4th East Street,137,10153498,63,69,1,146.4777411708439,1,29,,residential,6,"LINESTRING (-109.5553642 37.2830075, -109.5553628 37.2830931, -109.5553467 37.2841042, -109.5553432 37.2843247)",auto;bike;walk,1,0
4th East Street,138,10153498,69,63,1,146.47774117084393,1,29,,residential,6,"LINESTRING (-109.5553432 37.2843247, -109.5553467 37.2841042, -109.5553628 37.2830931, -109.5553642 37.2830075)",auto;bike;walk,1,0
4th East Street,139,10153498,69,43,1,147.51188209954606,1,29,,residential,6,"LINESTRING (-109.5553432 37.2843247, -109.5553221 37.2856512)",auto;bike;walk,1,0
4th East Street,140,10153498,43,69,1,147.51188209954606,1,29,,residential,6,"LINESTRING (-109.5553221 37.2856512, -109.5553432 37.2843247)",auto;bike;walk,1,0
Rabbitbrush,141,10154084,28,50,1,129.4120775100293,1,29,,residential,6,"LINESTRING (-109.5666469 37.2806436, -109.5681056 37.2805577)",auto;bike;walk,1,0
Rabbitbrush,142,10154084,50,28,1,129.4120775100293,1,29,,residential,6,"LINESTRING (-109.5681056 37.2805577, -109.5666469 37.2806436)",auto;bike;walk,1,0
Rabbitbrush,143,10154084,50,67,1,134.04349468078823,1,29,,residential,6,"LINESTRING (-109.5681056 37.2805577, -109.5696165 37.2804687)",auto;bike;walk,1,0
Rabbitbrush,144,10154084,67,50,1,134.04349468078823,1,29,,residential,6,"LINESTRING (-109.5696165 37.2804687, -109.5681056 37.2805577)",auto;bike;walk,1,0
Rabbitbrush,145,10154084,67,70,1,133.6264886364469,1,29,,residential,6,"LINESTRING (-109.5696165 37.2804687, -109.5711227 37.28038)",auto;bike;walk,1,0
Rabbitbrush,146,10154084,70,67,1,133.6264886364469,1,29,,residential,6,"LINESTRING (-109.5711227 37.28038, -109.5696165 37.2804687)",auto;bike;walk,1,0
Rabbitbrush,147,10154084,70,71,1,102.05162905454837,1,29,,residential,6,"LINESTRING (-109.5711227 37.28038, -109.5722736 37.2803191)",auto;bike;walk,1,0
Rabbitbrush,148,10154084,71,70,1,102.05162905454837,1,29,,residential,6,"LINESTRING (-109.5722736 37.2803191, -109.5711227 37.28038)",auto;bike;walk,1,0
3rd West,149,10154098,60,66,1,191.07949064589408,1,29,,residential,6,"LINESTRING (-109.5652189 37.2817005, -109.5653887 37.2834136)",auto;bike;walk,1,0
3rd West,150,10154098,66,60,1,191.07949064589408,1,29,,residential,6,"LINESTRING (-109.5653887 37.2834136, -109.5652189 37.2817005)",auto;bike;walk,1,0
3rd West,151,10154098,66,81,1,550.4461239667307,1,29,,residential,6,"LINESTRING (-109.5653887 37.2834136, -109.5655644 37.2852874, -109.5655024 37.2857912, -109.5653736 37.2864826, -109.5652449 37.2871058, -109.5651805 37.2875838, -109.565202 37.2879423, -109.5652556 37.2883349)",auto;bike;walk,1,0
3rd West,152,10154098,81,66,1,550.4461239667307,1,29,,residential,6,"LINESTRING (-109.5652556 37.2883349, -109.565202 37.2879423, -109.5651805 37.2875838, -109.5652449 37.2871058, -109.5653736 37.2864826, -109.5655024 37.2857912, -109.5655644 37.2852874, -109.5653887 37.2834136)",auto;bike;walk,1,0
Navajo Twins Drive,153,37394160,77,85,1,77.82329182144534,1,29,,tertiary,5,"LINESTRING (-109.546 37.28638, -109.5463082 37.2864884, -109.5468254 37.2866192)",auto;bike;walk,1,0
Navajo Twins Drive,154,37394160,85,77,1,77.82329182144534,1,29,,tertiary,5,"LINESTRING (-109.5468254 37.2866192, -109.5463082 37.2864884, -109.546 37.28638)",auto;bike;walk,1,0
Navajo Twins Drive,155,37394160,85,44,1,261.808532909608,1,29,,tertiary,5,"LINESTRING (-109.5468254 37.2866192, -109.5476027 37.2867937, -109.548079 37.286831, -109.5491549 37.2868247, -109.549743 37.2867422)",auto;bike;walk,1,0
Navajo Twins Drive,156,37394160,44,85,1,261.808532909608,1,29,,tertiary,5,"LINESTRING (-109.549743 37.2867422, -109.5491549 37.2868247, -109.548079 37.286831, -109.5476027 37.2867937, -109.5468254 37.2866192)",auto;bike;walk,1,0
,157,37394412,29,95,1,142.57993567230693,1,29,,residential,6,"LINESTRING (-109.558881 37.2829605, -109.5588918 37.2831675, -109.5588784 37.2833062, -109.5588033 37.2835836, -109.5587628 37.2838344, -109.5587916 37.2841216, -109.5587983 37.2842327)",auto;bike;walk,1,0
,158,37394412,95,29,1,142.57993567230693,1,29,,residential,6,"LINESTRING (-109.5587983 37.2842327, -109.5587916 37.2841216, -109.5587628 37.2838344, -109.5588033 37.2835836, -109.5588784 37.2833062, -109.5588918 37.2831675, -109.558881 37.2829605)",auto;bike;walk,1,0
,159,37394412,95,24,1,21.6705661050492,1,29,,residential,6,"LINESTRING (-109.5587983 37.2842327, -109.5588494 37.2844233)",auto;bike;walk,1,0
,160,37394412,24,95,1,21.6705661050492,1,29,,residential,6,"LINESTRING (-109.5588494 37.2844233, -109.5587983 37.2842327)",auto;bike;walk,1,0
,161,37394412,24,5,1,117.5589952371854,1,29,,residential,6,"LINESTRING (-109.5588494 37.2844233, -109.5588495 37.2846671, -109.558854 37.2849155, -109.5588715 37.2850528, -109.55892 37.2852867, -109.5589173 37.285366, -109.5588703 37.2854701)",auto;bike;walk,1,0
,162,37394412,5,24,1,117.5589952371854,1,29,,residential,6,"LINESTRING (-109.5588703 37.2854701, -109.5589173 37.285366, -109.55892 37.2852867, -109.5588715 37.2850528, -109.558854 37.2849155, -109.5588495 37.2846671, -109.5588494 37.2844233)",auto;bike;walk,1,0
,163,65230173,62,25,1,131.23673284901085,1,40,,primary,3,"LINESTRING (-109.5607935 37.2827293, -109.560439 37.2828161, -109.559994 37.2828972, -109.5597365 37.2829245, -109.5593411 37.2829439)",auto;bike;walk,1,0
,164,65230173,25,62,1,131.23673284901085,1,40,,primary,3,"LINESTRING (-109.5593411 37.2829439, -109.5597365 37.2829245, -109.559994 37.2828972, -109.560439 37.2828161, -109.5607935 37.2827293)",auto;bike;walk,1,0
,165,65230173,25,29,1,40.74809956046749,1,40,,primary,3,"LINESTRING (-109.5593411 37.2829439, -109.558881 37.2829605)",auto;bike;walk,1,0
,166,65230173,29,25,1,40.74809956046749,1,40,,primary,3,"LINESTRING (-109.558881 37.2829605, -109.5593411 37.2829439)",auto;bike;walk,1,0
,167,65230173,29,35,1,57.918704580431985,1,40,,primary,3,"LINESTRING (-109.558881 37.2829605, -109.5582264 37.282967)",auto;bike;walk,1,0
,168,65230173,35,29,1,57.918704580431985,1,40,,primary,3,"LINESTRING (-109.5582264 37.282967, -109.558881 37.2829605)",auto;bike;walk,1,0
,169,65230173,35,47,1,106.18002425952388,1,40,,primary,3,"LINESTRING (-109.5582264 37.282967, -109.5570263 37.2829753)",auto;bike;walk,1,0
,170,65230173,47,35,1,106.18002425952388,1,40,,primary,3,"LINESTRING (-109.5570263 37.2829753, -109.5582264 37.282967)",auto;bike;walk,1,0
,171,65230173,47,63,1,147.0939159105891,1,40,,primary,3,"LINESTRING (-109.5570263 37.2829753, -109.5553642 37.2830075)",auto;bike;walk,1,0
,172,65230173,63,47,1,147.0939159105891,1,40,,primary,3,"LINESTRING (-109.5553642 37.2830075, -109.5570263 37.2829753)",auto;bike;walk,1,0
,173,65230173,63,90,1,153.42467473004447,1,40,,primary,3,"LINESTRING (-109.5553642 37.2830075, -109.5536303 37.2830309)",auto;bike;walk,1,0
,174,65230173,90,63,1,153.42467473004447,1,40,,primary,3,"LINESTRING (-109.5536303 37.2830309, -109.5553642 37.2830075)",auto;bike;walk,1,0
,175,65230173,90,109,1,151.09493270238457,1,40,,primary,3,"LINESTRING (-109.5536303 37.2830309, -109.5519226 37.2830468)",auto;bike;walk,1,0
,176,65230173,109,90,1,151.09493270238457,1,40,,primary,3,"LINESTRING (-109.5519226 37.2830468, -109.5536303 37.2830309)",auto;bike;walk,1,0
,177,65230173,109,64,1,305.6727456522073,1,40,,primary,3,"LINESTRING (-109.5519226 37.2830468, -109.5506936 37.2830632, -109.5503518 37.2830853, -109.5501846 37.2830961, -109.549834 37.2831719, -109.5494456 37.2833183, -109.5491429 37.2835012, -109.5489239 37.2836546, -109.5487652 37.2838085)",auto;bike;walk,1,0
,178,65230173,64,109,1,305.67274565220737,1,40,,primary,3,"LINESTRING (-109.5487652 37.2838085, -109.5489239 37.2836546, -109.5491429 37.2835012, -109.5494456 37.2833183, -109.549834 37.2831719, -109.5501846 37.2830961, -109.5503518 37.2830853, -109.5506936 37.2830632, -109.5519226 37.2830468)",auto;bike;walk,1,0
,179,65230174,61,62,1,64.38234183028207,1,40,,primary,3,"LINESTRING (-109.561461 37.2824995, -109.5611382 37.2826211, -109.5607935 37.2827293)",auto;bike;walk,1,0
,180,65230174,62,61,1,64.38234183028207,1,40,,primary,3,"LINESTRING (-109.5607935 37.2827293, -109.5611382 37.2826211, -109.561461 37.2824995)",auto;bike;walk,1,0
Red Rock Road,181,88731716,38,4,1,114.53568283814712,1,29,,residential,6,"LINESTRING (-109.5571039 37.2856194, -109.5577194 37.2856083, -109.5583982 37.285596)",auto;bike;walk,1,0
Red Rock Road,182,88731716,4,38,1,114.53568283814712,1,29,,residential,6,"LINESTRING (-109.5583982 37.285596, -109.5577194 37.2856083, -109.5571039 37.2856194)",auto;bike;walk,1,0
Red Rock Road,183,88731716,4,23,1,71.67248399235899,1,29,,residential,6,"LINESTRING (-109.5583982 37.285596, -109.5585836 37.2856072, -109.5588982 37.2856528, -109.5591938 37.2857107)",auto;bike;walk,1,0
Red Rock Road,184,88731716,23,4,1,71.67248399235899,1,29,,residential,6,"LINESTRING (-109.5591938 37.2857107, -109.5588982 37.2856528, -109.5585836 37.2856072, -109.5583982 37.285596)",auto;bike;walk,1,0
Red Rock Road,185,88731716,23,39,1,54.77352632202734,1,29,,residential,6,"LINESTRING (-109.5591938 37.2857107, -109.559371 37.285728, -109.5594522 37.2857738, -109.5595818 37.2858693, -109.5597279 37.2859293)",auto;bike;walk,1,0
Red Rock Road,186,88731716,39,23,1,54.77352632202733,1,29,,residential,6,"LINESTRING (-109.5597279 37.2859293, -109.5595818 37.2858693, -109.5594522 37.2857738, -109.559371 37.285728, -109.5591938 37.2857107)",auto;bike;walk,1,0
Red Rock Road,187,88731716,39,72,1,241.97804874750454,1,29,,residential,6,"LINESTRING (-109.5597279 37.2859293, -109.560665 37.2858132, -109.5608052 37.2858168, -109.5608972 37.2858492, -109.5609349 37.2859248, -109.5609575 37.2860604, -109.5609665 37.2870722)",auto;bike;walk,1,0
Red Rock Road,188,88731716,72,39,1,241.97804874750454,1,29,,residential,6,"LINESTRING (-109.5609665 37.2870722, -109.5609575 37.2860604, -109.5609349 37.2859248, -109.5608972 37.2858492, -109.5608052 37.2858168, -109.560665 37.2858132, -109.5597279 37.2859293)",auto;bike;walk,1,0
,189,88731724,76,33,1,53.90673791250891,1,29,,service,7,"LINESTRING (-109.5570416 37.2836379, -109.5576509 37.2836352)",bike;walk,1,0
,190,88731724,33,76,1,53.90673791250891,1,29,,service,7,"LINESTRING (-109.5576509 37.2836352, -109.5570416 37.2836379)",bike;walk,1,0
,191,88731724,33,34,1,19.32702987502415,1,29,,service,7,"LINESTRING (-109.5576509 37.2836352, -109.5578689 37.2836464)",bike;walk,1,0
,192,88731724,34,33,1,19.32702987502415,1,29,,service,7,"LINESTRING (-109.5578689 37.2836464, -109.5576509 37.2836352)",bike;walk,1,0
,193,88731727,75,96,1,94.11668227524459,1,29,,service,7,"LINESTRING (-109.5584587 37.2862383, -109.5583717 37.2863331, -109.5583267 37.2864868, -109.5583068 37.2866179, -109.5583032 37.2868946, -109.5582658 37.2870543)",bike;walk,1,0
,194,88731727,96,75,1,94.11668227524457,1,29,,service,7,"LINESTRING (-109.5582658 37.2870543, -109.5583032 37.2868946, -109.5583068 37.2866179, -109.5583267 37.2864868, -109.5583717 37.2863331, -109.5584587 37.2862383)",bike;walk,1,0
,195,88735142,53,79,1,559.9028011948408,1,29,,track,10,"LINESTRING (-109.5738415 37.280891, -109.5739674 37.2810149, -109.574011 37.2811392, -109.5741927 37.2813521, -109.5744628 37.281585, -109.5747086 37.2816943, -109.5748589 37.2817281, -109.5777433 37.2817132, -109.5779343 37.281758, -109.5780095 37.2818477, -109.5779966 37.2831107)",bike;walk,0,0
,196,88735145,80,52,1,520.0177390846235,1,29,,track,10,"LINESTRING (-109.5804026 37.2831139, -109.5804155 37.2806352, -109.5804262 37.2804047, -109.5804798 37.2801913, -109.5805442 37.2798242, -109.5805228 37.2797303, -109.5805013 37.2796535, -109.5799005 37.2790901, -109.5795191 37.2787365)",bike;walk,0,0
3rd West,197,88738699,81,108,1,918.2123802601735,1,29,,track,10,"LINESTRING (-109.5652556 37.2883349, -109.5652738 37.2887957, -109.5652845 37.2892886, -109.5652684 37.2894337, -109.5651638 37.2897517, -109.5649767 37.2901612, -109.5647728 37.2905965, -109.564569 37.2910147, -109.5644518 37.2912526, -109.5640971 37.2918674, -109.5640331 37.2921001, -109.5640395 37.2924127, -109.564072 37.2927269, -109.5641613 37.2929864, -109.564282 37.2932546, -109.5643802 37.2933698, -109.5644987 37.2934214, -109.5646441 37.2934302, -109.5648587 37.2933563, -109.5650172 37.2933431, -109.5652041 37.2933997, -109.5653093 37.2935924, -109.5654058 37.2938058, -109.5655123 37.2940101, -109.565556 37.2941386, -109.5655024 37.2942411, -109.5653844 37.2943264, -109.5651269 37.2944118, -109.5649552 37.2945654, -109.5649016 37.2947959, -109.5648908 37.2951714, -109.5649468 37.2953944)",auto;bike;walk,0,0
3rd West,198,88738699,108,138,1,11.999622048683829,1,29,,track,10,"LINESTRING (-109.5649468 37.2953944, -109.5649638 37.2954618, -109.5649747 37.2955)",auto;bike;walk,0,0
3rd West,199,88738699,139,108,1,26.936595886942516,1,29,,track,10,"LINESTRING (-109.5651776 37.2955, -109.565183 37.2954851, -109.5651638 37.2954392, -109.5650261 37.2954095, -109.5649468 37.2953944)",auto;bike;walk,0,0
,200,88739882,35,82,1,153.96950908690252,1,29,,service,7,"LINESTRING (-109.5582264 37.282967, -109.5582231 37.2828289, -109.5580247 37.2826625, -109.5579603 37.2816466)",bike;walk,1,0
,201,88739882,82,35,1,153.96950908690252,1,29,,service,7,"LINESTRING (-109.5579603 37.2816466, -109.5580247 37.2826625, -109.5582231 37.2828289, -109.5582264 37.282967)",bike;walk,1,0
,202,118242042,68,86,1,246.55260325277203,1,29,,service,7,"LINESTRING (-109.5434651 37.2857066, -109.5432575 37.2859947, -109.5428517 37.286543, -109.542768 37.2867288, -109.5426245 37.2870067, -109.5424461 37.2872034, -109.5422637 37.2873699, -109.5421404 37.2874979, -109.5421725 37.2876217)",bike;walk,1,0
,203,118242042,86,68,1,246.55260325277206,1,29,,service,7,"LINESTRING (-109.5421725 37.2876217, -109.5421404 37.2874979, -109.5422637 37.2873699, -109.5424461 37.2872034, -109.5426245 37.2870067, -109.542768 37.2867288, -109.5428517 37.286543, -109.5432575 37.2859947, -109.5434651 37.2857066)",bike;walk,1,0
,204,118242044,8,83,1,92.75869171567842,1,29,,residential,6,"LINESTRING (-109.5520641 37.2869207, -109.5523255 37.2869132, -109.5526766 37.2868522, -109.5527941 37.2868108, -109.5528263 37.2867553, -109.5528531 37.2866699, -109.5527887 37.2865974)",auto;bike;walk,1,0
,205,118242044,83,8,1,92.75869171567842,1,29,,residential,6,"LINESTRING (-109.5527887 37.2865974, -109.5528531 37.2866699, -109.5528263 37.2867553, -109.5527941 37.2868108, -109.5526766 37.2868522, -109.5523255 37.2869132, -109.5520641 37.2869207)",auto;bike;walk,1,0
,206,118400827,87,88,1,293.7420098055201,1,29,,track,10,"LINESTRING (-109.5599341 37.2883771, -109.5598376 37.2884241, -109.5596284 37.2884796, -109.5595264 37.2885222, -109.5594782 37.2885948, -109.5593762 37.2886801, -109.5592421 37.2887612, -109.5591249 37.2888566, -109.5590313 37.2890431, -109.55899 37.2890728, -109.5588666 37.2890899, -109.5587647 37.2891155, -109.5586038 37.2891795, -109.5585233 37.2892051, -109.5582765 37.289235, -109.5582122 37.2892648, -109.5580834 37.2893246, -109.5579976 37.2893459, -109.5574772 37.2893289, -109.5573485 37.2893118, -109.5570964 37.289252)",bike;walk,0,0
,207,118400829,89,88,1,457.7091424266183,1,29,,track,10,"LINESTRING (-109.559977 37.2907116, -109.559918 37.2907885, -109.5598145 37.2908474, -109.559766 37.2911775, -109.5596541 37.2913174, -109.5592016 37.2912908, -109.5588173 37.2913642, -109.5586319 37.2913038, -109.5582282 37.2911388, -109.5579713 37.2908538, -109.5579021 37.2906105, -109.5578071 37.2905083, -109.5577615 37.2904086, -109.5577508 37.2902806, -109.5578045 37.2900075, -109.5577937 37.2899008, -109.5577669 37.2898026, -109.5574611 37.2894356, -109.5573538 37.289363, -109.5570964 37.289252)",bike;walk,0,0
Mulberry Avenue,208,129184289,42,7,1,144.67413351569496,1,29,,residential,6,"LINESTRING (-109.5503415 37.2857174, -109.5519768 37.285719)",auto;bike;walk,1,0
Mulberry Avenue,209,129184289,7,42,1,144.67413351569496,1,29,,residential,6,"LINESTRING (-109.5519768 37.285719, -109.5503415 37.2857174)",auto;bike;walk,1,0
5th East Street,210,129184290,90,91,1,150.30065261996435,1,29,,residential,6,"LINESTRING (-109.5536303 37.2830309, -109.5536323 37.283129, -109.5536585 37.2843824)",auto;bike;walk,1,0
5th East Street,211,129184290,91,90,1,150.30065261996435,1,29,,residential,6,"LINESTRING (-109.5536585 37.2843824, -109.5536323 37.283129, -109.5536303 37.2830309)",auto;bike;walk,1,0
5th East Street,212,129184290,91,37,1,145.86340993270952,1,29,,residential,6,"LINESTRING (-109.5536585 37.2843824, -109.5536859 37.285694)",auto;bike;walk,1,0
5th East Street,213,129184290,37,91,1,145.86340993270952,1,29,,residential,6,"LINESTRING (-109.5536859 37.285694, -109.5536585 37.2843824)",auto;bike;walk,1,0
,214,162724844,140,52,1,326.5179321851222,1,65,,primary,3,"LINESTRING (-109.5828 37.2773923, -109.581405 37.2779521, -109.5805016 37.2783267, -109.5795191 37.2787365)",auto;bike;walk,1,0
,215,162724844,52,140,1,326.5179321851222,1,65,,primary,3,"LINESTRING (-109.5795191 37.2787365, -109.5805016 37.2783267, -109.581405 37.2779521, -109.5828 37.2773923)",auto;bike;walk,1,0
,216,162724844,52,94,1,324.364157424533,1,65,,primary,3,"LINESTRING (-109.5795191 37.2787365, -109.5775107 37.2795782, -109.5762558 37.2800651)",auto;bike;walk,1,0
,217,162724844,94,52,1,324.364157424533,1,65,,primary,3,"LINESTRING (-109.5762558 37.2800651, -109.5775107 37.2795782, -109.5795191 37.2787365)",auto;bike;walk,1,0
,218,162724844,94,93,1,26.12966482815817,1,65,,primary,3,"LINESTRING (-109.5762558 37.2800651, -109.5759939 37.2801737)",auto;bike;walk,1,0
,219,162724844,93,94,1,26.12966482815817,1,65,,primary,3,"LINESTRING (-109.5759939 37.2801737, -109.5762558 37.2800651)",auto;bike;walk,1,0
,220,162726301,51,56,1,128.90929336119538,1,40,,primary,3,"LINESTRING (-109.5681977 37.2815162, -109.5667452 37.2816075)",auto;bike;walk,1,0
,221,162726301,56,51,1,128.90929336119538,1,40,,primary,3,"LINESTRING (-109.5667452 37.2816075, -109.5681977 37.2815162)",auto;bike;walk,1,0
,222,162726301,56,60,1,135.43353052000822,1,40,,primary,3,"LINESTRING (-109.5667452 37.2816075, -109.5652189 37.2817005)",auto;bike;walk,1,0
,223,162726301,60,56,1,135.43353052000822,1,40,,primary,3,"LINESTRING (-109.5652189 37.2817005, -109.5667452 37.2816075)",auto;bike;walk,1,0
,224,162726301,60,61,1,349.5857892052466,1,40,,primary,3,"LINESTRING (-109.5652189 37.2817005, -109.5638137 37.281779, -109.5633121 37.2818443, -109.5628097 37.2819569, -109.5623996 37.2821016, -109.5620078 37.2822568, -109.561461 37.2824995)",auto;bike;walk,1,0
,225,162726301,61,60,1,349.58578920524656,1,40,,primary,3,"LINESTRING (-109.561461 37.2824995, -109.5620078 37.2822568, -109.5623996 37.2821016, -109.5628097 37.2819569, -109.5633121 37.2818443, -109.5638137 37.281779, -109.5652189 37.2817005)",auto;bike;walk,1,0
,226,207287377,94,92,1,559.9161102719971,1,29,,track,10,"LINESTRING (-109.5762558 37.2800651, -109.5762846 37.2799267, -109.5783553 37.2782876, -109.5788703 37.2779205, -109.5797179 37.2775876, -109.5812306 37.2771864)",auto;bike;walk,0,0
,227,236790738,10,11,1,350.1734009712952,2,29,,track,10,"LINESTRING (-109.5325501 37.2787755, -109.5325716 37.2792216, -109.5326011 37.2802118, -109.5326359 37.2804146, -109.532652 37.280596, -109.5326494 37.2807219, -109.5326252 37.2809332, -109.532644 37.2810335, -109.5327218 37.2813301, -109.5327137 37.2814539, -109.532652 37.2816801, -109.5325877 37.2819021)",bike;walk,0,0
,228,236796646,99,98,1,47.014926880138134,1,29,,service,7,"LINESTRING (-109.5591237 37.2843411, -109.5592382 37.2844696, -109.5594835 37.2846493)",bike;walk,1,0
,229,236796646,98,99,1,47.014926880138134,1,29,,service,7,"LINESTRING (-109.5594835 37.2846493, -109.5592382 37.2844696, -109.5591237 37.2843411)",bike;walk,1,0
,230,236796647,97,95,1,19.531602199867404,1,29,,service,7,"LINESTRING (-109.5589669 37.2843422, -109.5588907 37.28431, -109.5588478 37.2842801, -109.5587983 37.2842327)",bike;walk,1,0
,231,236796647,95,97,1,19.531602199867404,1,29,,service,7,"LINESTRING (-109.5587983 37.2842327, -109.5588478 37.2842801, -109.5588907 37.28431, -109.5589669 37.2843422)",bike;walk,1,0
